Event	ID	Name			Wwise Object Path	Notes
	308973664	First_Time_Mute_mus_pause_75bpm			\Default Work Unit\First_Time_Mute_mus_pause_75bpm	
	325086926	Play_sfx_select			\Default Work Unit\Play_sfx_select	
	341582045	Play_Alien_Arena_Assault_170bpm			\Default Work Unit\Play_Alien_Arena_Assault_170bpm	
	526466336	Play_sfx_groovy			\Default Work Unit\Play_sfx_groovy	
	843029991	Play_sfx_charger_death			\Default Work Unit\Play_sfx_charger_death	
	1067524079	Play_sfx_player_hurt			\Default Work Unit\Play_sfx_player_hurt	
	1234905987	Stop_Alien_Arena_Assault_170bpm			\Default Work Unit\Stop_Alien_Arena_Assault_170bpm	
	1591758634	Play_sfx_player_death			\Default Work Unit\Play_sfx_player_death	
	1800631706	Play_sfx_taunt			\Default Work Unit\Play_sfx_taunt	
	1926045526	Play_charger_angy			\Default Work Unit\Play_charger_angy	
	1929765902	Mute_Alien_Arena_Assault_170bpm			\Default Work Unit\Mute_Alien_Arena_Assault_170bpm	
	1990966217	Unmute_Alien_Arena_Assault_170bpm			\Default Work Unit\Unmute_Alien_Arena_Assault_170bpm	
	2343006462	Play_sfx_confirm			\Default Work Unit\Play_sfx_confirm	
	2601853237	Stop_mus_Trickfoolery_222bpm			\Default Work Unit\Stop_mus_Trickfoolery_222bpm	
	2661393732	Play_sfx_tomstep			\Default Work Unit\Play_sfx_tomstep	
	2758388342	Play_mus_Pause_75bpm			\Default Work Unit\Play_mus_Pause_75bpm	
	3263497147	Play_mus_Trickfoolery_222bpm			\Default Work Unit\Play_mus_Trickfoolery_222bpm	
	3352794624	Stop_mus_pause_75bpm			\Default Work Unit\Stop_mus_pause_75bpm	
	3476672187	Play_sfx_unpause			\Default Work Unit\Play_sfx_unpause	
	3579375072	Play_charger_lunge			\Default Work Unit\Play_charger_lunge	
	3683043420	Play_sfx_pause			\Default Work Unit\Play_sfx_pause	
	3756680375	Mute_mus_pause_75bpm			\Default Work Unit\Mute_mus_pause_75bpm	
	4077681152	Play_sfx_player_dash			\Default Work Unit\Play_sfx_player_dash	
	4152903754	Unmute_mus_pause_75bpm			\Default Work Unit\Unmute_mus_pause_75bpm	

State Group	ID	Name			Wwise Object Path	Notes
	762757699	Gameplay_State			\Default Work Unit\Gameplay_State	

State	ID	Name	State Group			Notes
	748895195	None	Gameplay_State			
	2716678721	Victory	Gameplay_State			
	2764240573	Combat	Gameplay_State			

Game Parameter	ID	Name			Wwise Object Path	Notes
	3296584377	Hype			\Default Work Unit\Hype	
	4082227278	On_Disco_Floor			\Default Work Unit\On_Disco_Floor	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	829787396	sfx_taunts_raspberry_1	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_taunts_raspberry_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_player_taunt\sfx_taunts_raspberry_1		37809
	832071081	Solos	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\AAA_sax_6_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Alien Arena Normal and Victory\Alien Arena Assault\Alien Arena\Solos		699446
	882571690	mus_Alien_Arena_Kill!_disco_170bpm_loop_hype_brass	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\mus_Alien_Arena_Kill!_disco_170bpm_loop_hype_brass_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Alien Arena Normal and Victory\Alien Arena Assault\Alien Arena\mus_Alien_Arena_Kill!_disco_170bpm_loop_hype_brass		1155176
	886513295	mus_Alien_Arena_Kill!_disco_170bpm_loop_standard_percussion	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\mus_Alien_Arena_Kill!_disco_170bpm_loop_standard_percussion_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Alien Arena Normal and Victory\Alien Arena Assault\Alien Arena\mus_Alien_Arena_Kill!_disco_170bpm_loop_standard_percussion		1614897
	980003540	Solos	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\AAA_synth_2_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Alien Arena Normal and Victory\Alien Arena Assault\Alien Arena\Solos		820544
	1007579897	sfx_player_death	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_player_death_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_player_death		21336
	1033023117	mus_trickfoolery_222bpm	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\mus_trickfoolery_fullloop_222bpm_BE9CAA30.wem		\Actor-Mixer Hierarchy\Default Work Unit\mus_trickfoolery_222bpm		3573728
	1043628278	sfx_tom_step_1	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_tom_step_1_E5E99A79.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_tom_footsteps\sfx_tom_step_1		5019
	1066273250	sfx_pause	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_pause_larose_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_pause		7492
	1069608001	mus_Alien_Arena_Kill!_victory_cue_bpm170	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\mus_Alien_Arena_Kill!_victory_cue_bpm170_9EDFC787.wem		\Interactive Music Hierarchy\Default Work Unit\Alien Arena Normal and Victory\Alien Arena Assault Victory\mus_Alien_Arena_Kill!_victory_cue_bpm170		85517
	1070951602	sfx_player_hurt_1	C:\Users\Ethan Larose\Documents\GitHub\trickfoolery\trickfoolery_WwiseProject\.cache\Windows\SFX\sfx_player_hurt_1_3F75BDB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\sfx_player_hurt\sfx_player_hurt_1		11154

